index,true_label,predicted_label,is_hold,is_misclassified
5088,0,0,False,False
5089,1,1,True,False
5090,0,0,False,False
5091,1,1,True,False
5092,1,1,True,False
5093,1,2,True,True
5094,0,0,False,False
5095,2,1,False,False
5096,1,1,True,False
5097,2,1,False,False
5098,2,2,False,False
5099,2,2,False,False
5100,2,2,False,False
5101,1,1,True,False
5102,2,2,False,False
5103,0,0,False,False
5104,1,1,True,False
5105,0,1,False,False
5106,2,2,False,False
5107,0,0,False,False
5108,0,0,False,False
5109,1,1,True,False
5110,0,1,False,False
5111,1,1,True,False
5112,2,2,False,False
5113,1,1,True,False
5114,0,0,False,False
5115,2,2,False,False
5116,1,1,True,False
5117,0,0,False,False
5118,1,0,True,True
5119,2,2,False,False
5120,2,1,False,False
5121,0,1,False,False
5122,1,0,True,True
5123,0,0,False,False
5124,1,1,True,False
5125,2,1,False,False
5126,0,0,False,False
5127,2,2,False,False
5128,2,2,False,False
5129,0,0,False,False
5130,0,0,False,False
5131,0,0,False,False
5132,1,1,True,False
5133,0,0,False,False
5134,2,2,False,False
5135,2,0,False,False
5136,2,1,False,False
5137,0,1,False,False
5138,0,0,False,False
5139,1,1,True,False
5140,2,2,False,False
5141,2,1,False,False
5142,2,0,False,False
5143,2,2,False,False
5144,1,1,True,False
5145,0,0,False,False
5146,1,2,True,True
5147,1,1,True,False
5148,1,1,True,False
5149,1,0,True,True
5150,0,0,False,False
5151,0,0,False,False
5152,1,1,True,False
5153,2,1,False,False
5154,1,0,True,True
5155,2,2,False,False
5156,0,1,False,False
5157,1,2,True,True
5158,0,0,False,False
5159,1,1,True,False
5160,0,0,False,False
5161,1,1,True,False
5162,2,2,False,False
5163,0,0,False,False
5164,0,0,False,False
5165,1,1,True,False
5166,2,1,False,False
5167,1,1,True,False
5168,0,1,False,False
5169,2,2,False,False
5170,0,0,False,False
5171,2,2,False,False
5172,2,2,False,False
5173,0,1,False,False
5174,0,2,False,False
5175,1,1,True,False
5176,2,2,False,False
5177,2,2,False,False
5178,1,1,True,False
5179,0,0,False,False
5180,2,2,False,False
5181,2,1,False,False
5182,0,0,False,False
5183,0,1,False,False
5184,1,2,True,True
5185,0,1,False,False
5186,0,1,False,False
5187,2,2,False,False
5188,1,1,True,False
5189,1,1,True,False
5190,0,0,False,False
5191,1,2,True,True
5192,0,0,False,False
5193,2,1,False,False
5194,1,1,True,False
5195,1,0,True,True
5196,1,2,True,True
5197,0,0,False,False
5198,0,0,False,False
5199,1,1,True,False
5200,0,1,False,False
5201,2,2,False,False
5202,1,1,True,False
5203,2,2,False,False
5204,2,2,False,False
5205,0,0,False,False
5206,0,0,False,False
5207,2,2,False,False
5208,2,2,False,False
5209,2,2,False,False
5210,1,0,True,True
5211,2,2,False,False
5212,0,0,False,False
5213,1,0,True,True
5214,0,0,False,False
5215,2,2,False,False
5216,0,0,False,False
5217,2,1,False,False
5218,2,2,False,False
5219,2,2,False,False
5220,1,1,True,False
5221,2,2,False,False
5222,2,2,False,False
5223,1,1,True,False
5224,0,0,False,False
5225,0,0,False,False
5226,2,2,False,False
5227,2,2,False,False
5228,0,0,False,False
5229,2,1,False,False
5230,2,1,False,False
5231,0,0,False,False
5232,2,2,False,False
5233,2,2,False,False
5234,2,2,False,False
5235,0,0,False,False
5236,2,2,False,False
5237,1,1,True,False
5238,0,1,False,False
5239,0,0,False,False
5240,2,2,False,False
5241,2,2,False,False
5242,2,1,False,False
5243,1,1,True,False
5244,1,2,True,True
5245,0,0,False,False
5246,1,0,True,True
5247,2,2,False,False
5248,0,0,False,False
5249,1,1,True,False
5250,0,0,False,False
5251,2,1,False,False
5252,0,1,False,False
5253,2,1,False,False
5254,1,2,True,True
5255,1,1,True,False
5256,2,1,False,False
5257,0,0,False,False
5258,0,0,False,False
5259,2,1,False,False
5260,0,0,False,False
5261,1,0,True,True
5262,1,2,True,True
5263,2,2,False,False
5264,2,2,False,False
5265,0,0,False,False
5266,0,1,False,False
5267,2,2,False,False
5268,1,2,True,True
5269,1,1,True,False
5270,0,1,False,False
5271,1,1,True,False
5272,2,1,False,False
5273,0,0,False,False
5274,0,0,False,False
5275,2,2,False,False
5276,0,1,False,False
5277,0,0,False,False
5278,0,1,False,False
5279,1,1,True,False
5280,0,1,False,False
5281,0,0,False,False
5282,2,1,False,False
5283,0,0,False,False
5284,0,0,False,False
5285,0,0,False,False
5286,1,1,True,False
5287,1,1,True,False
5288,0,0,False,False
5289,0,0,False,False
5290,0,1,False,False
5291,0,0,False,False
5292,2,1,False,False
5293,2,2,False,False
5294,2,1,False,False
5295,0,1,False,False
5296,2,1,False,False
5297,2,2,False,False
5298,0,1,False,False
5299,1,1,True,False
5300,0,0,False,False
5301,0,0,False,False
5302,2,1,False,False
5303,0,1,False,False
5304,0,1,False,False
5305,2,2,False,False
5306,1,0,True,True
5307,2,2,False,False
5308,1,2,True,True
5309,1,1,True,False
5310,1,1,True,False
5311,1,1,True,False
5312,0,0,False,False
5313,1,1,True,False
5314,0,0,False,False
5315,0,1,False,False
5316,2,2,False,False
5317,2,2,False,False
5318,2,2,False,False
5319,1,1,True,False
5320,1,1,True,False
5321,1,0,True,True
5322,1,2,True,True
5323,2,2,False,False
5324,0,1,False,False
5325,0,0,False,False
5326,0,0,False,False
5327,2,2,False,False
5328,0,0,False,False
5329,2,1,False,False
5330,2,2,False,False
5331,1,1,True,False
5332,0,0,False,False
5333,0,0,False,False
5334,0,0,False,False
5335,1,1,True,False
5336,2,1,False,False
5337,2,2,False,False
5338,0,1,False,False
5339,1,0,True,True
5340,2,2,False,False
5341,0,0,False,False
5342,2,1,False,False
5343,0,0,False,False
5344,0,0,False,False
5345,0,0,False,False
5346,0,1,False,False
5347,2,1,False,False
5348,0,0,False,False
5349,0,0,False,False
5350,2,2,False,False
5351,1,1,True,False
5352,1,1,True,False
5353,2,1,False,False
5354,2,2,False,False
5355,2,2,False,False
5356,1,1,True,False
5357,1,1,True,False
5358,0,1,False,False
5359,2,2,False,False
5360,0,1,False,False
5361,0,0,False,False
5362,0,0,False,False
5363,2,1,False,False
5364,0,1,False,False
5365,1,1,True,False
5366,2,2,False,False
5367,1,1,True,False
5368,2,2,False,False
5369,1,1,True,False
5370,0,1,False,False
5371,0,0,False,False
5372,1,1,True,False
5373,0,0,False,False
5374,1,1,True,False
5375,2,1,False,False
5376,2,2,False,False
5377,1,1,True,False
5378,2,1,False,False
5379,2,1,False,False
5380,0,0,False,False
5381,1,1,True,False
5382,2,1,False,False
5383,0,0,False,False
5384,0,1,False,False
5385,0,0,False,False
5386,0,0,False,False
5387,1,1,True,False
5388,0,0,False,False
5389,1,0,True,True
5390,1,1,True,False
5391,1,1,True,False
5392,2,1,False,False
5393,0,0,False,False
5394,2,1,False,False
5395,0,1,False,False
5396,0,0,False,False
5397,1,1,True,False
5398,2,2,False,False
5399,1,2,True,True
5400,0,0,False,False
5401,2,2,False,False
5402,2,1,False,False
5403,1,1,True,False
5404,2,1,False,False
5405,0,0,False,False
5406,2,1,False,False
5407,0,0,False,False
5408,1,2,True,True
5409,0,1,False,False
5410,0,0,False,False
5411,1,0,True,True
5412,1,2,True,True
5413,0,2,False,False
5414,2,2,False,False
5415,0,1,False,False
5416,2,2,False,False
5417,1,0,True,True
5418,1,2,True,True
5419,0,1,False,False
5420,1,1,True,False
5421,2,2,False,False
5422,2,2,False,False
5423,2,2,False,False
5424,0,0,False,False
5425,1,1,True,False
5426,1,2,True,True
5427,2,1,False,False
5428,2,1,False,False
5429,1,2,True,True
5430,2,2,False,False
5431,1,2,True,True
5432,2,2,False,False
5433,2,2,False,False
5434,1,1,True,False
5435,2,2,False,False
5436,2,1,False,False
5437,0,0,False,False
5438,0,1,False,False
5439,2,1,False,False
5440,0,1,False,False
5441,2,1,False,False
5442,0,0,False,False
5443,0,0,False,False
5444,1,0,True,True
5445,0,0,False,False
5446,0,0,False,False
5447,2,2,False,False
5448,0,0,False,False
5449,0,0,False,False
5450,2,2,False,False
5451,0,0,False,False
5452,0,1,False,False
5453,1,2,True,True
5454,1,1,True,False
5455,2,2,False,False
5456,2,2,False,False
5457,0,2,False,False
5458,1,1,True,False
5459,1,1,True,False
5460,2,1,False,False
5461,0,0,False,False
5462,1,1,True,False
5463,2,1,False,False
5464,0,1,False,False
5465,0,1,False,False
5466,2,2,False,False
5467,1,1,True,False
5468,2,2,False,False
5469,2,2,False,False
5470,0,0,False,False
5471,0,1,False,False
5472,2,0,False,False
5473,0,0,False,False
5474,1,1,True,False
5475,0,1,False,False
5476,2,2,False,False
5477,2,2,False,False
5478,1,1,True,False
5479,0,0,False,False
5480,2,1,False,False
5481,2,2,False,False
5482,1,2,True,True
5483,0,1,False,False
5484,1,2,True,True
5485,1,0,True,True
5486,2,2,False,False
5487,0,0,False,False
5488,0,0,False,False
5489,2,1,False,False
5490,2,1,False,False
5491,2,2,False,False
5492,2,1,False,False
5493,0,1,False,False
5494,0,0,False,False
5495,2,2,False,False
5496,1,1,True,False
5497,1,0,True,True
5498,1,0,True,True
5499,2,2,False,False
5500,0,0,False,False
5501,2,2,False,False
5502,0,0,False,False
5503,0,0,False,False
5504,0,0,False,False
5505,0,1,False,False
5506,2,0,False,False
5507,2,2,False,False
5508,1,1,True,False
5509,1,1,True,False
5510,2,2,False,False
5511,0,0,False,False
5512,1,1,True,False
5513,0,1,False,False
5514,2,1,False,False
5515,2,1,False,False
5516,1,0,True,True
5517,0,1,False,False
5518,2,2,False,False
5519,1,1,True,False
5520,0,0,False,False
5521,1,1,True,False
5522,0,1,False,False
5523,2,2,False,False
5524,2,2,False,False
5525,0,0,False,False
5526,0,0,False,False
5527,1,1,True,False
5528,1,0,True,True
5529,2,1,False,False
5530,1,2,True,True
5531,1,1,True,False
5532,1,2,True,True
5533,2,2,False,False
5534,0,1,False,False
5535,2,2,False,False
5536,1,1,True,False
5537,2,1,False,False
5538,2,1,False,False
5539,0,0,False,False
5540,2,2,False,False
5541,2,1,False,False
5542,1,1,True,False
5543,2,2,False,False
5544,0,0,False,False
5545,0,1,False,False
5546,1,2,True,True
5547,2,1,False,False
5548,2,2,False,False
5549,2,0,False,False
5550,2,0,False,False
5551,1,0,True,True
5552,2,1,False,False
5553,2,2,False,False
5554,1,1,True,False
5555,0,0,False,False
5556,2,2,False,False
5557,2,2,False,False
5558,2,2,False,False
5559,0,1,False,False
5560,2,2,False,False
5561,0,0,False,False
5562,2,2,False,False
5563,0,0,False,False
5564,1,2,True,True
5565,1,2,True,True
5566,0,0,False,False
5567,0,1,False,False
5568,1,1,True,False
5569,2,2,False,False
5570,0,0,False,False
5571,2,1,False,False
5572,2,2,False,False
5573,0,1,False,False
5574,2,2,False,False
5575,1,1,True,False
5576,2,2,False,False
5577,0,0,False,False
5578,2,2,False,False
5579,2,2,False,False
5580,0,0,False,False
5581,0,1,False,False
5582,1,1,True,False
5583,0,1,False,False
5584,1,1,True,False
5585,0,0,False,False
5586,0,1,False,False
5587,2,1,False,False
5588,1,1,True,False
5589,2,2,False,False
5590,1,0,True,True
5591,2,1,False,False
5592,0,0,False,False
5593,2,2,False,False
5594,0,0,False,False
5595,2,2,False,False
5596,1,2,True,True
5597,2,1,False,False
5598,2,2,False,False
5599,0,0,False,False
5600,1,0,True,True
5601,1,1,True,False
5602,2,2,False,False
5603,2,1,False,False
5604,2,2,False,False
5605,1,1,True,False
5606,2,2,False,False
5607,1,1,True,False
5608,1,1,True,False
5609,0,0,False,False
5610,0,0,False,False
5611,0,0,False,False
5612,0,0,False,False
5613,2,2,False,False
5614,0,0,False,False
5615,2,1,False,False
5616,1,1,True,False
5617,2,2,False,False
5618,0,0,False,False
5619,1,1,True,False
5620,2,2,False,False
5621,1,0,True,True
5622,1,1,True,False
5623,1,2,True,True
5624,1,1,True,False
5625,1,1,True,False
5626,2,2,False,False
5627,2,2,False,False
5628,2,1,False,False
5629,0,0,False,False
5630,1,1,True,False
5631,2,2,False,False
5632,2,1,False,False
5633,2,1,False,False
5634,2,2,False,False
5635,2,2,False,False
5636,1,2,True,True
5637,0,0,False,False
5638,0,0,False,False
5639,1,0,True,True
5640,2,1,False,False
5641,0,0,False,False
5642,2,2,False,False
5643,2,2,False,False
5644,0,0,False,False
5645,2,2,False,False
5646,0,0,False,False
5647,2,2,False,False
5648,1,0,True,True
5649,1,1,True,False
5650,1,1,True,False
5651,2,2,False,False
5652,2,1,False,False
5653,0,0,False,False
5654,2,2,False,False
5655,0,0,False,False
5656,1,0,True,True
5657,1,1,True,False
5658,1,1,True,False
5659,1,1,True,False
5660,2,1,False,False
5661,1,1,True,False
5662,0,1,False,False
5663,0,1,False,False
5664,0,0,False,False
5665,0,0,False,False
5666,0,0,False,False
5667,0,1,False,False
5668,2,2,False,False
5669,1,2,True,True
5670,2,2,False,False
5671,1,1,True,False
5672,2,2,False,False
5673,0,0,False,False
5674,2,2,False,False
5675,1,2,True,True
5676,1,0,True,True
5677,2,2,False,False
5678,2,1,False,False
5679,0,0,False,False
5680,1,2,True,True
5681,1,1,True,False
5682,2,2,False,False
5683,1,1,True,False
5684,1,1,True,False
5685,0,0,False,False
5686,0,0,False,False
5687,2,2,False,False
5688,0,0,False,False
5689,2,2,False,False
5690,2,2,False,False
5691,2,2,False,False
5692,1,1,True,False
5693,0,0,False,False
5694,1,1,True,False
5695,0,0,False,False
5696,1,1,True,False
5697,2,2,False,False
5698,0,0,False,False
5699,0,1,False,False
5700,1,2,True,True
5701,1,1,True,False
5702,2,1,False,False
5703,1,1,True,False
5704,2,1,False,False
5705,1,1,True,False
5706,2,1,False,False
5707,0,0,False,False
5708,2,2,False,False
5709,2,2,False,False
5710,2,2,False,False
5711,2,2,False,False
5712,0,0,False,False
5713,0,0,False,False
5714,2,1,False,False
5715,2,1,False,False
5716,1,1,True,False
5717,1,2,True,True
5718,2,2,False,False
5719,1,2,True,True
5720,2,2,False,False
5721,1,1,True,False
5722,2,2,False,False
5723,2,1,False,False
5724,2,2,False,False
5725,1,1,True,False
5726,1,1,True,False
5727,2,2,False,False
5728,2,2,False,False
5729,1,1,True,False
5730,2,2,False,False
5731,0,1,False,False
5732,0,1,False,False
5733,1,1,True,False
5734,2,2,False,False
5735,2,1,False,False
5736,2,2,False,False
5737,0,0,False,False
5738,2,1,False,False
5739,1,1,True,False
5740,1,1,True,False
5741,1,0,True,True
5742,0,1,False,False
5743,2,2,False,False
5744,1,1,True,False
5745,1,0,True,True
5746,1,1,True,False
5747,2,2,False,False
5748,2,1,False,False
5749,0,0,False,False
5750,0,0,False,False
5751,1,0,True,True
5752,0,1,False,False
5753,0,0,False,False
5754,0,1,False,False
5755,1,2,True,True
5756,2,2,False,False
5757,0,0,False,False
5758,2,1,False,False
5759,1,0,True,True
5760,0,0,False,False
5761,0,1,False,False
5762,1,1,True,False
5763,0,0,False,False
5764,1,1,True,False
5765,2,2,False,False
5766,1,0,True,True
5767,2,1,False,False
5768,0,1,False,False
5769,1,0,True,True
5770,2,2,False,False
5771,2,2,False,False
5772,1,1,True,False
5773,0,0,False,False
5774,2,2,False,False
5775,2,1,False,False
5776,2,1,False,False
5777,0,1,False,False
5778,1,1,True,False
5779,0,1,False,False
5780,2,1,False,False
5781,2,2,False,False
5782,2,2,False,False
5783,2,2,False,False
5784,2,1,False,False
5785,1,1,True,False
5786,0,0,False,False
5787,0,1,False,False
5788,2,2,False,False
5789,1,1,True,False
5790,1,1,True,False
5791,2,1,False,False
5792,1,1,True,False
5793,2,1,False,False
5794,2,1,False,False
5795,1,1,True,False
5796,1,0,True,True
5797,0,0,False,False
5798,0,0,False,False
5799,1,1,True,False
5800,2,2,False,False
5801,2,1,False,False
5802,1,1,True,False
5803,2,1,False,False
5804,2,2,False,False
5805,2,2,False,False
5806,0,0,False,False
5807,0,0,False,False
5808,0,0,False,False
5809,2,2,False,False
5810,1,1,True,False
5811,2,1,False,False
5812,1,1,True,False
5813,0,1,False,False
5814,0,0,False,False
5815,1,1,True,False
5816,2,1,False,False
5817,1,1,True,False
5818,0,0,False,False
5819,0,0,False,False
5820,0,0,False,False
5821,0,0,False,False
5822,0,0,False,False
5823,1,1,True,False
5824,2,2,False,False
5825,2,1,False,False
5826,0,1,False,False
5827,2,2,False,False
5828,2,1,False,False
5829,0,0,False,False
5830,2,1,False,False
5831,2,2,False,False
5832,2,1,False,False
5833,2,2,False,False
5834,2,1,False,False
5835,2,1,False,False
5836,2,1,False,False
5837,1,1,True,False
5838,0,0,False,False
5839,1,1,True,False
5840,1,1,True,False
5841,0,0,False,False
5842,0,0,False,False
5843,1,1,True,False
5844,0,0,False,False
5845,0,0,False,False
5846,1,1,True,False
5847,0,0,False,False
5848,0,0,False,False
5849,2,1,False,False
5850,2,1,False,False
5851,0,0,False,False
5852,2,2,False,False
5853,2,1,False,False
5854,0,0,False,False
5855,0,0,False,False
5856,0,0,False,False
5857,0,0,False,False
5858,2,2,False,False
5859,1,1,True,False
5860,2,2,False,False
5861,0,1,False,False
5862,0,0,False,False
5863,0,0,False,False
5864,2,2,False,False
5865,2,2,False,False
5866,0,0,False,False
5867,1,2,True,True
5868,1,2,True,True
5869,2,2,False,False
5870,2,2,False,False
5871,2,2,False,False
5872,2,2,False,False
5873,2,1,False,False
5874,0,0,False,False
5875,1,1,True,False
5876,0,1,False,False
5877,2,2,False,False
5878,0,1,False,False
5879,0,0,False,False
5880,1,1,True,False
5881,0,1,False,False
5882,2,2,False,False
5883,2,2,False,False
5884,0,0,False,False
5885,2,1,False,False
5886,0,1,False,False
5887,1,0,True,True
5888,2,2,False,False
5889,2,2,False,False
5890,2,1,False,False
5891,1,0,True,True
5892,1,1,True,False
5893,0,0,False,False
5894,2,2,False,False
5895,1,0,True,True
5896,0,0,False,False
5897,1,1,True,False
5898,0,2,False,False
5899,0,0,False,False
5900,0,1,False,False
5901,2,1,False,False
5902,0,1,False,False
5903,2,2,False,False
5904,0,1,False,False
5905,2,1,False,False
5906,0,0,False,False
5907,0,0,False,False
5908,1,1,True,False
5909,2,2,False,False
5910,0,0,False,False
5911,0,0,False,False
5912,1,1,True,False
5913,0,0,False,False
5914,2,2,False,False
5915,2,2,False,False
5916,0,1,False,False
5917,2,2,False,False
5918,2,2,False,False
5919,2,0,False,False
5920,2,1,False,False
5921,2,2,False,False
5922,2,2,False,False
5923,2,2,False,False
5924,0,1,False,False
5925,1,1,True,False
5926,2,2,False,False
5927,0,0,False,False
5928,2,1,False,False
5929,2,2,False,False
5930,0,0,False,False
5931,2,2,False,False
5932,0,0,False,False
5933,2,2,False,False
5934,1,0,True,True
5935,0,1,False,False
5936,0,0,False,False
5937,1,1,True,False
5938,2,1,False,False
5939,0,0,False,False
5940,2,1,False,False
5941,2,0,False,False
5942,2,2,False,False
5943,0,0,False,False
5944,2,2,False,False
5945,2,2,False,False
5946,2,2,False,False
5947,2,2,False,False
5948,0,0,False,False
5949,2,2,False,False
5950,2,2,False,False
5951,0,0,False,False
5952,1,2,True,True
5953,2,1,False,False
5954,1,0,True,True
5955,0,1,False,False
5956,1,1,True,False
5957,1,1,True,False
5958,2,2,False,False
5959,2,2,False,False
5960,0,0,False,False
5961,0,1,False,False
5962,1,1,True,False
5963,0,1,False,False
5964,2,2,False,False
5965,0,0,False,False
5966,2,0,False,False
5967,1,1,True,False
5968,1,2,True,True
5969,0,0,False,False
5970,1,1,True,False
5971,2,2,False,False
5972,0,0,False,False
5973,2,2,False,False
5974,1,0,True,True
5975,0,0,False,False
5976,2,1,False,False
5977,2,2,False,False
5978,1,1,True,False
5979,2,2,False,False
5980,0,1,False,False
5981,1,1,True,False
5982,2,2,False,False
5983,0,1,False,False
5984,1,1,True,False
5985,0,0,False,False
5986,1,1,True,False
5987,0,1,False,False
5988,1,1,True,False
5989,2,2,False,False
5990,2,1,False,False
5991,1,1,True,False
5992,1,1,True,False
5993,0,0,False,False
5994,1,1,True,False
5995,0,0,False,False
5996,2,2,False,False
5997,0,0,False,False
5998,0,0,False,False
5999,2,2,False,False
6000,0,1,False,False
6001,2,2,False,False
6002,2,1,False,False
6003,2,2,False,False
6004,0,0,False,False
6005,1,1,True,False
6006,0,0,False,False
6007,2,2,False,False
6008,1,1,True,False
6009,1,1,True,False
6010,1,2,True,True
6011,2,2,False,False
6012,2,1,False,False
6013,0,1,False,False
6014,2,2,False,False
6015,2,2,False,False
6016,0,0,False,False
6017,1,2,True,True
6018,1,1,True,False
6019,0,0,False,False
6020,1,1,True,False
6021,0,0,False,False
6022,2,2,False,False
6023,0,0,False,False
6024,0,1,False,False
6025,2,1,False,False
6026,0,1,False,False
6027,1,1,True,False
6028,0,0,False,False
6029,0,0,False,False
6030,0,0,False,False
6031,2,2,False,False
6032,0,0,False,False
6033,2,1,False,False
6034,2,2,False,False
6035,0,0,False,False
6036,1,1,True,False
6037,1,1,True,False
6038,1,1,True,False
6039,2,0,False,False
6040,0,1,False,False
6041,1,1,True,False
6042,2,2,False,False
6043,0,1,False,False
6044,0,0,False,False
6045,2,2,False,False
6046,1,0,True,True
6047,2,2,False,False
6048,2,2,False,False
6049,0,0,False,False
6050,2,1,False,False
6051,2,2,False,False
6052,0,0,False,False
6053,1,1,True,False
6054,0,0,False,False
6055,0,0,False,False
6056,2,2,False,False
6057,0,0,False,False
6058,0,0,False,False
6059,1,0,True,True
6060,2,2,False,False
6061,0,0,False,False
6062,0,0,False,False
6063,2,2,False,False
6064,2,2,False,False
6065,2,2,False,False
6066,1,0,True,True
6067,2,1,False,False
6068,2,2,False,False
6069,0,1,False,False
6070,1,1,True,False
6071,1,2,True,True
6072,2,2,False,False
6073,2,2,False,False
6074,2,2,False,False
6075,0,1,False,False
6076,0,0,False,False
6077,2,2,False,False
6078,0,0,False,False
6079,1,1,True,False
6080,0,0,False,False
6081,1,1,True,False
6082,2,1,False,False
6083,0,0,False,False
6084,2,2,False,False
6085,1,1,True,False
6086,2,2,False,False
6087,0,0,False,False
6088,2,2,False,False
6089,1,1,True,False
6090,1,0,True,True
6091,0,0,False,False
6092,0,0,False,False
6093,0,0,False,False
6094,2,2,False,False
6095,1,0,True,True
6096,1,1,True,False
6097,0,0,False,False
6098,0,0,False,False
6099,0,0,False,False
6100,1,1,True,False
6101,0,0,False,False
6102,2,2,False,False
6103,1,2,True,True
6104,0,1,False,False
6105,2,2,False,False
6106,0,1,False,False
6107,2,2,False,False
6108,0,0,False,False
6109,0,0,False,False
6110,0,0,False,False
6111,1,1,True,False
6112,0,0,False,False
6113,1,2,True,True
6114,2,2,False,False
6115,2,2,False,False
6116,0,0,False,False
6117,1,2,True,True
6118,2,2,False,False
6119,2,1,False,False
6120,2,0,False,False
6121,2,2,False,False
6122,0,1,False,False
6123,0,1,False,False
6124,0,1,False,False
6125,2,2,False,False
6126,0,0,False,False
6127,2,2,False,False
6128,1,0,True,True
6129,1,2,True,True
6130,0,0,False,False
6131,0,0,False,False
6132,1,1,True,False
6133,1,0,True,True
6134,1,1,True,False
6135,1,1,True,False
6136,1,1,True,False
6137,2,2,False,False
6138,1,1,True,False
6139,2,2,False,False
6140,1,1,True,False
6141,2,2,False,False
6142,2,2,False,False
6143,1,0,True,True
6144,1,0,True,True
6145,2,0,False,False
6146,2,2,False,False
6147,1,1,True,False
6148,2,2,False,False
6149,2,2,False,False
6150,0,1,False,False
6151,2,2,False,False
6152,2,2,False,False
6153,2,1,False,False
6154,0,0,False,False
6155,0,0,False,False
6156,2,2,False,False
6157,2,2,False,False
6158,2,1,False,False
6159,0,0,False,False
6160,2,1,False,False
6161,2,2,False,False
6162,2,1,False,False
6163,1,1,True,False
6164,2,2,False,False
6165,1,1,True,False
6166,0,1,False,False
6167,2,1,False,False
6168,2,1,False,False
6169,2,2,False,False
6170,2,2,False,False
6171,2,2,False,False
6172,0,0,False,False
6173,1,1,True,False
6174,2,2,False,False
6175,1,1,True,False
6176,2,2,False,False
6177,0,0,False,False
6178,2,2,False,False
6179,0,1,False,False
6180,2,2,False,False
6181,2,2,False,False
6182,0,1,False,False
6183,1,1,True,False
6184,2,2,False,False
6185,0,0,False,False
6186,2,2,False,False
6187,0,0,False,False
6188,1,1,True,False
6189,0,0,False,False
6190,1,1,True,False
6191,1,1,True,False
6192,2,2,False,False
6193,0,0,False,False
6194,2,1,False,False
6195,2,1,False,False
6196,1,1,True,False
6197,2,2,False,False
6198,0,0,False,False
6199,0,0,False,False
6200,2,2,False,False
6201,2,0,False,False
6202,2,2,False,False
6203,0,0,False,False
6204,1,1,True,False
6205,2,2,False,False
6206,2,2,False,False
6207,2,2,False,False
6208,1,1,True,False
6209,2,2,False,False
6210,2,1,False,False
6211,1,0,True,True
6212,0,0,False,False
6213,0,1,False,False
6214,2,2,False,False
6215,0,1,False,False
6216,1,1,True,False
6217,2,2,False,False
6218,1,1,True,False
6219,0,2,False,False
6220,1,1,True,False
6221,2,1,False,False
6222,2,2,False,False
6223,0,0,False,False
6224,1,2,True,True
6225,2,2,False,False
6226,0,0,False,False
6227,2,1,False,False
6228,1,1,True,False
6229,2,1,False,False
6230,0,0,False,False
6231,0,2,False,False
6232,0,1,False,False
6233,2,2,False,False
6234,2,2,False,False
6235,0,0,False,False
6236,0,0,False,False
6237,2,1,False,False
6238,1,1,True,False
6239,2,2,False,False
6240,0,0,False,False
6241,1,2,True,True
6242,2,2,False,False
6243,2,2,False,False
6244,2,2,False,False
6245,0,0,False,False
6246,0,0,False,False
6247,0,0,False,False
6248,1,1,True,False
6249,1,2,True,True
6250,2,2,False,False
6251,2,2,False,False
6252,1,1,True,False
6253,2,2,False,False
6254,2,2,False,False
6255,0,0,False,False
6256,0,0,False,False
6257,1,2,True,True
6258,0,0,False,False
6259,2,1,False,False
6260,0,1,False,False
6261,1,1,True,False
6262,0,0,False,False
6263,1,1,True,False
6264,1,1,True,False
6265,2,1,False,False
6266,0,1,False,False
6267,0,0,False,False
6268,0,1,False,False
6269,1,0,True,True
6270,1,1,True,False
6271,2,2,False,False
6272,0,0,False,False
6273,0,2,False,False
6274,0,0,False,False
6275,2,2,False,False
6276,0,1,False,False
6277,2,2,False,False
6278,0,0,False,False
6279,2,2,False,False
6280,1,1,True,False
6281,1,1,True,False
6282,2,0,False,False
6283,2,2,False,False
6284,0,0,False,False
6285,0,0,False,False
6286,1,1,True,False
6287,0,1,False,False
6288,1,1,True,False
6289,2,2,False,False
6290,2,2,False,False
6291,2,2,False,False
6292,0,0,False,False
6293,1,1,True,False
6294,0,0,False,False
6295,2,2,False,False
6296,1,1,True,False
6297,2,2,False,False
6298,2,1,False,False
6299,1,1,True,False
6300,0,0,False,False
6301,1,1,True,False
6302,2,2,False,False
6303,0,0,False,False
6304,2,2,False,False
6305,2,2,False,False
6306,0,1,False,False
6307,1,1,True,False
6308,2,1,False,False
6309,2,2,False,False
6310,0,1,False,False
6311,0,1,False,False
6312,0,0,False,False
6313,1,1,True,False
6314,2,2,False,False
6315,2,2,False,False
6316,0,0,False,False
6317,0,0,False,False
6318,2,2,False,False
6319,1,1,True,False
6320,2,1,False,False
6321,2,2,False,False
6322,1,1,True,False
6323,2,2,False,False
6324,2,2,False,False
6325,2,1,False,False
6326,2,1,False,False
6327,2,2,False,False
6328,0,0,False,False
6329,1,0,True,True
6330,0,0,False,False
6331,2,2,False,False
6332,2,0,False,False
6333,0,1,False,False
6334,1,1,True,False
6335,1,2,True,True
6336,0,0,False,False
6337,2,2,False,False
6338,2,0,False,False
6339,2,2,False,False
6340,0,0,False,False
6341,0,0,False,False
6342,0,1,False,False
6343,0,0,False,False
6344,1,0,True,True
6345,1,1,True,False
6346,1,1,True,False
6347,0,0,False,False
6348,2,1,False,False
6349,0,1,False,False
6350,0,0,False,False
6351,2,2,False,False
6352,0,0,False,False
6353,2,1,False,False
6354,1,2,True,True
6355,2,1,False,False
6356,2,1,False,False
6357,0,0,False,False
